,kenteken,voertuigsoort,merk,handelsbenaming,vervaldatum_apk,datum_tenaamstelling,bruto_bpm,inrichting,aantal_zitplaatsen,eerste_kleur,tweede_kleur,aantal_cilinders,cilinderinhoud,massa_ledig_voertuig,toegestane_maximum_massa_voertuig,massa_rijklaar,datum_eerste_toelating,datum_eerste_tenaamstelling_in_nederland,wacht_op_keuren,catalogusprijs,wam_verzekerd,aantal_deuren,aantal_wielen,afstand_hart_koppeling_tot_achterzijde_voertuig,afstand_voorzijde_voertuig_tot_hart_koppeling,lengte,breedte,europese_voertuigcategorie,plaats_chassisnummer,technische_max_massa_voertuig,type,typegoedkeuringsnummer,variant,uitvoering,volgnummer_wijziging_eu_typegoedkeuring,vermogen_massarijklaar,wielbasis,export_indicator,openstaande_terugroepactie_indicator,taxi_indicator,maximum_massa_samenstelling,aantal_rolstoelplaatsen,jaar_laatste_registratie_tellerstand,tellerstandoordeel,code_toelichting_tellerstandoordeel,tenaamstellen_mogelijk,vervaldatum_apk_dt,datum_tenaamstelling_dt,datum_eerste_toelating_dt,datum_eerste_tenaamstelling_in_nederland_dt,zuinigheidsclassificatie,api_gekentekende_voertuigen_assen,api_gekentekende_voertuigen_brandstof,api_gekentekende_voertuigen_carrosserie,api_gekentekende_voertuigen_carrosserie_specifiek,api_gekentekende_voertuigen_voertuigklasse,maximum_ondersteunende_snelheid,maximum_massa_trekken_ongeremd,maximum_trekken_massa_geremd,registratie_datum_goedkeuring_afschrijvingsmoment_bpm,registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt,maximum_last_onder_de_vooras_sen_tezamen_koppeling,laadvermogen,aanhangwagen_autonoom_geremd,aanhangwagen_middenas_geremd,maximale_constructiesnelheid,hoogte_voertuig,type_gasinstallatie,oplegger_geremd,vervaldatum_tachograaf,vervaldatum_tachograaf_dt,europese_voertuigcategorie_toevoeging,europese_uitvoeringcategorie_toevoeging,aerodyn_voorz,massa_alt_aandr,verl_cab_ind,verticale_belasting_koppelpunt_getrokken_voertuig,gem_lading_wrde
30,7ZKN50,Personenauto,VOLKSWAGEN,UP,20250129,20161224,735,hatchback,4,GRIJS,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,11893,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-01-29T00:00:00.000,2016-12-24T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
31,7ZKN51,Personenauto,VOLKSWAGEN,UP,20250131,20201003,735,hatchback,4,GRIJS,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,11893,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-01-31T00:00:00.000,2020-10-03T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
32,7ZKN52,Personenauto,VOLKSWAGEN,UP,20250109,20181027,735,hatchback,4,GRIJS,Niet geregistreerd,3,999,840,1290,940,20150109,20150109,Geen verstrekking in Open Data,12332,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-01-09T00:00:00.000,2018-10-27T00:00:00.000,2015-01-09T00:00:00.000,2015-01-09T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
33,7ZKN54,Personenauto,VOLKSWAGEN,UP,20241030,20210116,735,hatchback,4,WIT,Niet geregistreerd,3,999,840,1290,940,20150124,20150124,Geen verstrekking in Open Data,11896,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2023,Logisch,00,Ja,2024-10-30T00:00:00.000,2021-01-16T00:00:00.000,2015-01-24T00:00:00.000,2015-01-24T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
34,7ZKN55,Personenauto,VOLKSWAGEN,UP,20250430,20190430,735,hatchback,4,WIT,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,11896,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-04-30T00:00:00.000,2019-04-30T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
35,7ZKN56,Personenauto,VOLKSWAGEN,UP,20250112,20240105,735,hatchback,4,ZWART,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-01-12T00:00:00.000,2024-01-05T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
36,7ZKN57,Personenauto,VOLKSWAGEN,UP,20250123,20150123,735,hatchback,4,WIT,Niet geregistreerd,3,999,840,1290,940,20150123,20150123,Geen verstrekking in Open Data,11896,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2023,Logisch,00,Ja,2025-01-23T00:00:00.000,2015-01-23T00:00:00.000,2015-01-23T00:00:00.000,2015-01-23T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
37,7ZKN58,Personenauto,VOLKSWAGEN,UP,20250129,20150129,735,hatchback,4,ZWART,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-01-29T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
38,7ZKN59,Personenauto,VOLKSWAGEN,UP,20250122,20170331,735,hatchback,4,ZWART,Niet geregistreerd,3,999,840,1290,940,20150122,20150122,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-01-22T00:00:00.000,2017-03-31T00:00:00.000,2015-01-22T00:00:00.000,2015-01-22T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
39,7ZKN60,Personenauto,VOLKSWAGEN,UP,20250524,20230529,735,hatchback,4,ZWART,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,11939,Ja,5,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-05-24T00:00:00.000,2023-05-29T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,20230516,2023-05-16T00:00:00.000,,,,,,,,,,,,,,,,,
40,7ZKN61,Personenauto,VOLKSWAGEN,UP,20250129,20180601,735,hatchback,4,ZWART,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-01-29T00:00:00.000,2018-06-01T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
41,7ZKN62,Personenauto,VOLKSWAGEN,UP,20250130,20170307,735,hatchback,4,ZWART,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-01-30T00:00:00.000,2017-03-07T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
42,7ZKN63,Personenauto,VOLKSWAGEN,UP,20250602,20200605,735,hatchback,4,WIT,Niet geregistreerd,3,999,840,1290,940,20150116,20150116,Geen verstrekking in Open Data,11502,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-06-02T00:00:00.000,2020-06-05T00:00:00.000,2015-01-16T00:00:00.000,2015-01-16T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
43,7ZKN64,Personenauto,VOLKSWAGEN,UP,20250129,20200111,735,hatchback,4,BLAUW,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,12332,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-01-29T00:00:00.000,2020-01-11T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
44,7ZKN65,Personenauto,VOLKSWAGEN,UP,20240914,20240120,735,hatchback,4,GRIJS,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2024-09-14T00:00:00.000,2024-01-20T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
45,7ZKN66,Personenauto,VOLKSWAGEN,UP,20250114,20190522,735,hatchback,4,WIT,Niet geregistreerd,3,999,840,1290,940,20150114,20150114,Geen verstrekking in Open Data,11502,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-01-14T00:00:00.000,2019-05-22T00:00:00.000,2015-01-14T00:00:00.000,2015-01-14T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
46,7ZKN67,Personenauto,VOLKSWAGEN,UP,20250129,20221022,735,hatchback,4,GRIJS,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-01-29T00:00:00.000,2022-10-22T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
47,7ZKN68,Personenauto,VOLKSWAGEN,UP,20241127,20170106,735,hatchback,4,GRIJS,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2023,Logisch,00,Ja,2024-11-27T00:00:00.000,2017-01-06T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
48,7ZKN70,Personenauto,VOLKSWAGEN,UP,20241026,20161219,735,hatchback,4,WIT,Niet geregistreerd,3,999,840,1290,940,20150112,20150112,Geen verstrekking in Open Data,11502,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2023,Logisch,00,Ja,2024-10-26T00:00:00.000,2016-12-19T00:00:00.000,2015-01-12T00:00:00.000,2015-01-12T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
49,7ZKN71,Personenauto,VOLKSWAGEN,UP,20250126,20201230,735,hatchback,4,GRIJS,Niet geregistreerd,3,999,840,1290,940,20150126,20150126,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2023,Logisch,00,Ja,2025-01-26T00:00:00.000,2020-12-30T00:00:00.000,2015-01-26T00:00:00.000,2015-01-26T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
50,7ZKN72,Personenauto,VOLKSWAGEN,UP,20250107,20210114,735,hatchback,4,BLAUW,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-01-07T00:00:00.000,2021-01-14T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
51,7ZKN73,Personenauto,VOLKSWAGEN,UP,20250128,20240306,735,hatchback,4,BLAUW,Niet geregistreerd,3,999,840,1290,940,20150128,20150128,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-01-28T00:00:00.000,2024-03-06T00:00:00.000,2015-01-28T00:00:00.000,2015-01-28T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
52,7ZKN74,Personenauto,VOLKSWAGEN,UP,20250129,20170404,735,hatchback,4,BLAUW,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-01-29T00:00:00.000,2017-04-04T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
53,7ZKN75,Personenauto,VOLKSWAGEN,UP,20241030,20231124,735,hatchback,4,ZWART,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2023,Logisch,00,Ja,2024-10-30T00:00:00.000,2023-11-24T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
54,7ZKN77,Personenauto,VOLKSWAGEN,UP,20250324,20240222,735,hatchback,4,ZWART,Niet geregistreerd,3,999,840,1290,940,20150128,20150128,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-03-24T00:00:00.000,2024-02-22T00:00:00.000,2015-01-28T00:00:00.000,2015-01-28T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
55,7ZKN78,Personenauto,VOLKSWAGEN,UP,20250128,20170211,735,hatchback,4,ZWART,Niet geregistreerd,3,999,840,1290,940,20150128,20150128,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-01-28T00:00:00.000,2017-02-11T00:00:00.000,2015-01-28T00:00:00.000,2015-01-28T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
56,7ZKN79,Personenauto,VOLKSWAGEN,UP,20250114,20170407,735,hatchback,4,WIT,Niet geregistreerd,3,999,840,1290,940,20150120,20150120,Geen verstrekking in Open Data,11502,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2023,Logisch,00,Ja,2025-01-14T00:00:00.000,2017-04-07T00:00:00.000,2015-01-20T00:00:00.000,2015-01-20T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
57,7ZKN80,Personenauto,VOLKSWAGEN,UP,20250129,20180110,735,hatchback,4,BLAUW,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-01-29T00:00:00.000,2018-01-10T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
58,7ZKN81,Personenauto,VOLKSWAGEN,UP,20250517,20180522,735,hatchback,4,ZWART,Niet geregistreerd,3,999,840,1290,940,20150128,20150128,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-05-17T00:00:00.000,2018-05-22T00:00:00.000,2015-01-28T00:00:00.000,2015-01-28T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
59,7ZKN82,Personenauto,VOLKSWAGEN,UP,20250129,20231007,735,hatchback,4,ZWART,Niet geregistreerd,3,999,840,1290,940,20150129,20150129,Geen verstrekking in Open Data,11939,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*12,ABCHYA,FM5FM5CF0097MJVR2N1SVW,0,0.05,241,Nee,Nee,Nee,0,0,2023,Logisch,00,Ja,2025-01-29T00:00:00.000,2023-10-07T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,,,,,,,,,,,,,,,,,,,,,
